URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-jess-mara/191199528,S/ 12.025.000,D61B0F,Jesus Maria,No aplica,,,,,,,Casa,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-remodelada-con-cochera-en-la-molina/191199553,S/ 1.540.880,M4E949,La Molina,No aplica,,,3,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-condominio-exclusivo-frente-a-parque-interno-en-monterricosurco/191199163,S/ 1.409.800,NF0BB7,Santiago De Surco,No aplica,102 m2,,4,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-terreno-m-la-pradera-la-molina/191175102,S/ 5.812.500,F18375,La Molina,No aplica,1.000 m2,,4,,,,Casa,Buen estado,3,,,10,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-m-en-urb-albino-herrera-callao/191170953,S/ 475.000,AD5D83,Cercado del Callao,No aplica,121 m2,,3,,,,Casa,Buen estado,1,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-edificio-residencialcomercial-en-jesus-maria/191172883,S/ 5.300.000,OAD9FF,Jesus Maria,No aplica,800 m2,,5,,,,Casa,Buen estado,3,,,7,No aplica,,
https://www.infocasas.com.pe/vendo-ocasin-casa-en-san-isidro-para-vivienda-o-proyecto-inmobiliario/191173026,S/ 3.396.000,AB6BD0,San Isidro,No aplica,324 m2,,4,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-edificio-residencialcomercial-en-jesus-maria/191173377,S/ 5.300.000,Y9AF48,Jesus Maria,No aplica,800 m2,,5,,,,Casa,Buen estado,3,,,7,No aplica,,
https://www.infocasas.com.pe/vendo-duplex-lindo-e-iluminado-con-excelente-ubicacin/191170740,S/ 1.050.000,P72AA5,Pueblo Libre,No aplica,237 m2,,3,,,,Casa,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-playa-en-pulpos-con-piscina-cerca-al-mar/191167731,S/ 1.312.500,L837A4,Lurin,No aplica,287 m2,,3,,,,Casa,Buen estado,3,,,5,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-la-molina/191161208,S/ 1.575.000,C4772A,La Molina,No aplica,250 m2,,3,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-pisos-zarate-san-juan-de-lurigancho-m/191159835,S/ 730.000,B11A83,San Juan De Lurigancho,No aplica,330 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-terreno-en-san-isidro-altura-a-corpac-parmetros-para-pisos/191159742,S/ 1.900.000,F4176F,San Isidro,No aplica,360 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-m-at-y-m-ac-urb-mayorazgo-usd/191158542,S/ 1.106.250,K2681F,Ate Vitarte,No aplica,260 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casita-de-m-construido-en-carabayllo/191157234,S/ 285.000,X13A2E,Carabayllo,No aplica,93 m2,,3,,,,Casa,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-la-planicie-con-vista-panoramica-en-la-molina/191159725,S/ 3.213.000,U1FC1E,La Molina,No aplica,305 m2,,5,,,,Casa,Buen estado,3,,,9,No aplica,,
https://www.infocasas.com.pe/vendo-majestuosa-casa-en-la-mejor-zona-de-la-planicie-con-cerro-incluido/190800658,S/ 6.650.000,V469E5,La Molina,No aplica,1.019 m2,,5,,,,Casa,Buen estado,1,,,6,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-frente-a-parque-en-corpac-distrito-de-san-isidro/190803961,S/ 1.700.000,Z3FF6B,San Isidro,No aplica,238 m2,,3,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-estreno-m-en-condominio-el-sol-de-la-molina/190807088,S/ 2.238.000,U99555,La Molina,No aplica,340 m2,,3,,,,Casa,A estrenar,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-bella-casa-urb-chama-surco/190673927,S/ 2.333.205,TE4DD9,Santiago De Surco,No aplica,291 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-playa-en-punta-negra-m-usd/190673960,S/ 758.457,GEAD34,Punta Negra,No aplica,325 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-condominio-surco/190672277,S/ 991.000,G8E7C3,Santiago De Surco,No aplica,165 m2,,4,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-propiedad-para-airbnb-en-barranco/190672243,S/ 1.080.000,K2DF6C,Barranco,No aplica,250 m2,,4,,,,Casa,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-el-distrito-de-lince/190518199,S/ 1.159.000,F1AF2D,Lince,No aplica,150 m2,,4,,,,Casa,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-doble-frente-urb-lomas-de-la-molina-usd/190484578,S/ 1.776.000,YAA0AB,La Molina,No aplica,250 m2,,4,,,,Casa,Buen estado,3,,,5,No aplica,,
https://www.infocasas.com.pe/vendo-casa-urb-el-derby-santiago-de-surco-a-precio-de-terreno/191165822,S/ 3.420.000,H6E913,Santiago De Surco,No aplica,635 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-chorrillos-zona-exclusiva/189480505,S/ 1.132.200,B32E89,Chorrillos,No aplica,178 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-san-juan-de-miraflores/191171991,S/ 590.000,A70ED6,San Juan De Miraflores,No aplica,204 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-de-playa-en-condominio-gaviotas-asia/190671960,S/ 1.905.600,XE502F,Asia,No aplica,400 m2,,5,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-terrenocasa-ideal-para-proyectossanta-leonor-chorrillos/189480479,S/ 2.340.000,P561C5,Chorrillos,No aplica,356 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-esquina-urbanizacin-san-fernando-callao/191200822,S/ 1.122.000,AB5B5A,Callao,No aplica,255 m2,,5,,,,Casa,Buen estado,3,,,7,No aplica,,
https://www.infocasas.com.pe/vendo-preciosa-casa-en-corpac-san-isidro-m/190587423,S/ 2.700.000,X5E1A4,San Isidro,No aplica,407 m2,,,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-tipo-casita-en-playa-seoritas-punta-hermosa/191137688,S/ 1.110.000,NC700D,Punta Hermosa,No aplica,142 m2,,,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-en-las-lagunas-con-piscina/187248867,S/ 1.564.000,IE3EA,La Molina,No aplica,293 m2,,5,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-piso-y-azotea-a-mil-en-av-peru-smp/189388421,S/ 529.200,J50058,San Martin De Porres,No aplica,178 m2,,5,,,,Casa,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-santa-teresita-san-isidro-terreno-de-m-us/191172811,S/ 3.318.750,JD1498,San Isidro,No aplica,270 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-corpac-san-isidro-cerca-al-ministerio-del-interior/191204347,S/ 4.500.000,Y40CF2,San Isidro,No aplica,,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-san-isidro/186254859,U$S 800.000,109E3B,San Isidro,No aplica,372 m2,,3,,,,Casa,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-en-playa-la-honda-hermosa-casa-frente-al-mar/190792409,S/ 1.200.000,T4D0C0,Cerro Azul,No aplica,345 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-urbanizacion-maranga-distrito-san-miguel-area-160m2/189461677,S/ 1.140.000,K95EC1,San Miguel,No aplica,160 m2,,5,,,,Casa,A estrenar,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-bonita-casa-en-la-pradera-zona-super-exclusiva-con-piscina-y-un-lindo-jardin/187257105,U$S 1.900.000,VEF51,La Molina,No aplica,482 m2,,4,2,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-de-pisos-en-pachacutec/190828566,S/ 269.500,Y67B09,Callao,No aplica,120 m2,,5,,,,Casa,Buen estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-funcional-casa-en-la-molina-a-cuadra-del-ovalo-cceres/191137204,S/ 1.664.300,PC430C,La Molina,No aplica,373 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-valle-riestra-en-esquina-en-san-isidro/190463853,S/ 3.145.000,E13CBC,San Isidro,No aplica,692 m2,,3,,,,Casa,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-zona-residencial/189927531,S/ 3.705.000,RE8F69,Santiago De Surco,No aplica,558 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casaterreno-de-m-a-pasos-del-olivar-san-isidro/191154247,S/ 2.775.000,W386F4,San Isidro,No aplica,400 m2,,4,,,,Casa,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-para-remodelar-un-solo-piso-en-san-borja-atm/191151564,S/ 1.931.000,GB09DD,San Borja,No aplica,200 m2,,3,,,,Casa,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-cercado-de-lima/190795857,S/ 2.062.500,HAF7D9,Lima Cercado,No aplica,236 m2,,4,,,,Casa,Buen estado,3,,,8,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-paseo-la-castellana-surco/189437098,S/ 2.040.500,T7E06F,Santiago De Surco,No aplica,254 m2,,3,,,,Casa,Buen estado,2,,,2,No aplica,,
